id,filename,message,pitch,wpm,noise_power,amplitude
425.opus,425.opus,ГЮ5СЖЦЯЭ,1907,30,41,88
426.opus,426.opus,В0ЗЪ1Т80Л,1395,31,40,88
427.opus,427.opus,ЯЖ57 ЭЬФ2Т,1335,31,27,63
428.opus,428.opus,КЮЦКОКО,1662,31,15,113
429.opus,429.opus,Г8Щ#ЙЗГ32,1647,33,27,43
430.opus,430.opus,1ЪКЬЬЙШ,1355,34,89,105
431.opus,431.opus,ЬВ31УВЦ,1629,31,96,34
432.opus,432.opus,ЕЪЪМЗП1Е,1064,34,91,111
433.opus,433.opus,Б#М4ЧГБ6Ы,1244,31,84,46
434.opus,434.opus,БЮСП8Ы1ЕХП,566,31,51,77
435.opus,435.opus,1У804ШЕ6,1420,31,93,115
436.opus,436.opus,5ШИЫЭГОБ,522,34,34,48
437.opus,437.opus,Ы К788СА,695,34,54,41
438.opus,438.opus,92Ц 10ТИ,1833,30,47,63
439.opus,439.opus,2ЖСЫКВР,1348,31,30,71
440.opus,440.opus,8143УМЯО0,1481,32,89,41
441.opus,441.opus,ЩЖЮ ТНЪРЦО,1523,32,89,110
442.opus,442.opus,Ц0О30ППЩ,624,33,19,99
443.opus,443.opus,8МАЯГ9Э,606,32,64,62
444.opus,444.opus,ЛДКУО1К,1018,30,58,62
445.opus,445.opus,Л34 Ц6Н,2038,34,21,53
446.opus,446.opus,5 9ЦЛ0Ф,1252,34,59,39
447.opus,447.opus,ЫЕЭЙВЗ5Й,1541,30,47,69
448.opus,448.opus,#ЪОВ 8ЭЖ,1347,32,85,87
449.opus,449.opus,Ц9Й#82#БКЧ,1067,32,87,107
450.opus,450.opus,СЖЮЩЙ0ВЮЖ,1708,34,24,97
451.opus,451.opus,ЫГ46ЙДЦ3ЖТ,620,31,11,93
452.opus,452.opus,Н ББ52 У,1928,34,71,35
453.opus,453.opus,ЕЬ СЮЪМ60К,1555,33,29,104
454.opus,454.opus,#9С0Ь#М,1550,34,39,62
455.opus,455.opus,Й ЧТДИЯ,716,32,87,70
456.opus,456.opus,ИЗ1КЗ А,1074,34,66,43
457.opus,457.opus,ВД5А6ЬЗ,716,31,56,118
458.opus,458.opus,ЯЛ ИЫИОКЪ,1194,31,97,57
459.opus,459.opus,33ЦАЙТ ЭЗП,1883,32,88,44
460.opus,460.opus,РГЗНИ1Б,2032,32,78,97
461.opus,461.opus,ФБЛЦЬЬ2ШК,1433,30,84,99
462.opus,462.opus,Ж8АЕЫТИЖ,1878,33,65,106
463.opus,463.opus,Ц8 3Ш0ДАЕ,2019,31,49,79
464.opus,464.opus,ЩХС1У Ю,1038,32,45,111
465.opus,465.opus,Ч3ТА5ЛЦАЙ,574,30,63,83
466.opus,466.opus,Щ1БСЧЫ5,886,32,47,104
467.opus,467.opus,ЛО#ЖТ Ы#,1621,30,70,108
468.opus,468.opus,9ЙЪВБС5ЖС,1495,30,57,76
469.opus,469.opus,ДРКЩЯФР,649,31,82,61
470.opus,470.opus,ССУЛВАЪГ,1468,34,95,119
471.opus,471.opus,9Э1ЙПГЮ,1526,31,71,107
472.opus,472.opus,Л ДЧЧЩЗЭГ,1837,33,79,42
473.opus,473.opus,96Ч9 ЛИ,727,33,61,47
474.opus,474.opus,436ШВЪ4ЫЮ,1403,31,82,68
475.opus,475.opus,С6ЧБФ42Ы,706,32,18,87
476.opus,476.opus,0ПЕОЪ4У5ИЯ,992,31,98,115
477.opus,477.opus,0ЛУ4ФП8ШЖ,688,30,68,114
478.opus,478.opus,ТДХАИ 93,1803,32,13,81
479.opus,479.opus,Щ3ТЗИН#ОО,1128,31,10,63
480.opus,480.opus,ШМ73С Х6В3,535,31,57,72
481.opus,481.opus,Е2Т9ЪЖЗЙ30,1033,30,47,32
482.opus,482.opus,5ПДНС1СР4Х,1509,33,44,86
483.opus,483.opus,6Ч67#0М,2006,31,91,54
484.opus,484.opus,НХЭ8ХЙ42Г,1068,31,34,45
485.opus,485.opus,ЛЮ3Я3ГЧ Я,1558,32,96,117
486.opus,486.opus,ГЦТЕ5Ъ97Х,955,30,64,81
487.opus,487.opus,Щ7ТЬ5ОХЬЧ,1357,33,65,91
488.opus,488.opus,А0ЙЯ8ЖТ,524,31,71,52
489.opus,489.opus,ОГЬМЕГАГА,1735,34,29,110
490.opus,490.opus,#ОДЕВБ5,1147,31,87,70
491.opus,491.opus,7ХЛХМ О,1119,33,81,35
492.opus,492.opus,МК7ЪЛ90ИЮ,1674,30,53,89
493.opus,493.opus,ТА04ЩЬНЫ8,721,34,74,96
494.opus,494.opus,Ы9ЧЦ67 21,854,34,28,106
495.opus,495.opus,ММЙКТ0Т,734,32,98,73
496.opus,496.opus,2Ж37Щ8#КЫБ,1639,34,95,34
497.opus,497.opus,ЫАЭЮЙН8Х,630,31,25,81
498.opus,498.opus,ХПХ6ХЛ3ВЖЮ,2020,30,78,57
499.opus,499.opus,ЖЯЮХ74Ж1О,520,30,88,106
500.opus,500.opus,Э6МЫ9Р4Щ,1058,34,49,43
501.opus,501.opus,ЬИ Т6Я2С9,2045,30,16,67
502.opus,502.opus,1ЭСНЛАРВ,1843,33,82,30
503.opus,503.opus,К91СЧЩ3,707,32,38,95
504.opus,504.opus,2Б85ЙСБШ,1166,31,99,40
505.opus,505.opus,95ЗАФОКО2Ч,1073,31,30,43
506.opus,506.opus,К9БС5Ь6ЪЪ,514,30,57,69
507.opus,507.opus,01Ю4ЮИЖШ,2009,33,97,78
508.opus,508.opus,ЛТХЩ3Э5Р7,1760,31,36,113
509.opus,509.opus,ЮЦЭЮЕ53С1Ф,1187,33,36,59
510.opus,510.opus,ОКГЭЙДЩЗ#Ш,535,34,13,86
511.opus,511.opus,РМУШ ЭЛ,1698,34,53,44
512.opus,512.opus,2ХЩНК600ЖА,768,30,87,89
513.opus,513.opus,3ГУЦЪ4#Ь,1167,33,35,96
514.opus,514.opus,ЗС7З5ЬЪ,645,34,99,42
515.opus,515.opus,Х5ПХОЫ55,1702,32,68,54
516.opus,516.opus,7ЪКЙШ0Ш0,947,33,61,82
517.opus,517.opus,ВШ ГЦ ЕЙ,696,31,25,37
518.opus,518.opus,ДЙ6УЩ#2РШ,1987,31,76,31
519.opus,519.opus,ЕЭ39МЮ4Т,791,32,38,119
520.opus,520.opus,ДЗ3ФКФ2ЩШ,1547,32,99,65
521.opus,521.opus,766ЧЖ92ОВА,823,32,88,60
522.opus,522.opus,Ь7ЗЮ91Б,941,32,38,78
523.opus,523.opus,242ГС5ЕЦ5У,1785,34,30,68
524.opus,524.opus,ВЖ37ЩШ ЦХ,1822,32,44,42
525.opus,525.opus,Б9ЭЭЭЗН,1058,32,79,73
526.opus,526.opus,ШДАШЫФЦ  Ы,1632,31,58,67
527.opus,527.opus,ЦФ 8ЧНД,1474,32,64,32
528.opus,528.opus,ЖГЯА3#8,1280,30,23,109
529.opus,529.opus,Г4Ь9ЗИЙ9Я,1486,32,11,112
530.opus,530.opus,ХЧ5 З4Ч7,1591,31,27,64
531.opus,531.opus,3ЕФЪЧФЩЦМ8,571,31,32,34
532.opus,532.opus,ЕЭЧУЗЯИЛТЯ,1738,31,97,35
533.opus,533.opus,КТБ37ЧЖГ,562,31,84,106
534.opus,534.opus,0СУ9ЪПЧ,684,31,94,108
535.opus,535.opus,Ж9  3Э3Х,1299,31,69,100
536.opus,536.opus,О0ЬШ7ШВДСУ,1749,33,12,108
537.opus,537.opus,Ы У8ХЬ2ЕТЧ,788,32,46,56
538.opus,538.opus,ГХ5ЖЙ#4,899,34,95,89
539.opus,539.opus,СБ5Г172Ю ,1603,34,96,113
540.opus,540.opus,МЬЦТСФВ#ОЦ,1805,30,47,48
541.opus,541.opus,ЬФЫГ8 Ф0,1322,31,26,108
542.opus,542.opus,ЯПЯЛ6ИН9,1785,33,13,66
543.opus,543.opus,РЙЖЮ 1Н,1871,33,92,49
544.opus,544.opus,#ОНЮ8ОЙ,1595,33,43,33
545.opus,545.opus,ЪЕ2ХДВЬС,922,30,26,32
546.opus,546.opus,РШЯ5ЪГБ,2024,34,56,60
547.opus,547.opus,ЮАМ1ЯЩ5ГТ,686,34,47,116
548.opus,548.opus,5ОИ7БОЬ5ЪЛ,1673,30,48,61
549.opus,549.opus,ЪЫЮ3С04ХФ,1381,32,19,79
550.opus,550.opus,ЮВТЩТГН,587,32,13,62
551.opus,551.opus,08 ИКЩВЕ,1250,34,27,70
552.opus,552.opus,З#ПК4МЭУСБ,807,31,78,56
553.opus,553.opus,ЕФХО92ЛЗ Ю,1998,31,64,68
554.opus,554.opus,ЕКТЛЛ0ЦЙ У,897,32,70,35
555.opus,555.opus,ЗВМВРРГЬ Ф,785,33,16,71
556.opus,556.opus,ГЗ ПЙ9Б5В,1778,31,47,93
557.opus,557.opus,ЦЫ БЫЪЯЦЫ,1085,30,25,77
558.opus,558.opus,РРОЮ 7ФВЗХ,686,34,52,110
559.opus,559.opus,ГНВРВХОНБЩ,1614,34,54,32
560.opus,560.opus,ЛБКЖ6 9,631,31,41,45
561.opus,561.opus,Ц9Ю5ТВ3Я1,1003,33,70,40
562.opus,562.opus,833ЧЬ1КЮУИ,1616,32,69,43
563.opus,563.opus,ЖД 8УСТМ,1707,31,71,116
564.opus,564.opus,МПИРЯЗЯ,1184,30,33,45
565.opus,565.opus,МЭЕЫЯО4Р,1086,30,39,101
566.opus,566.opus,ЧУБЧП6У1НМ,944,32,74,61
567.opus,567.opus,ДТ0Н7Ф7Э,682,33,64,86
568.opus,568.opus,Ю#Н ЩИШЬСЕ,1664,33,60,72
569.opus,569.opus,ТОВНЯ2Р,885,33,81,112
570.opus,570.opus,ЩЭП0ЙУ4ИКЭ,2026,34,39,109
571.opus,571.opus,ГЪ36ПЧЮР,1056,30,64,117
572.opus,572.opus,ПСРЪ412С,1528,30,58,99
573.opus,573.opus,БЧБ Ю7ЪЖД,661,34,82,102
574.opus,574.opus,ЮИ А41СОК,1680,34,22,100
575.opus,575.opus,РЙБЕИ6С1Ч6,721,31,45,98
576.opus,576.opus,БТВДЫЛЧЦ,652,31,57,54
577.opus,577.opus,ЮОЩ БЮГЧУ1,1398,34,99,100
578.opus,578.opus,ЦВ Л7ТЛЬ,1224,31,14,116
579.opus,579.opus,УШ9789НБШ,640,30,70,54
580.opus,580.opus,ЩЫЯЛИЪЪД3,817,31,60,103
581.opus,581.opus,ЪЪ0ЩЩЬН,1212,32,46,94
582.opus,582.opus,НЯ5ТСЩВ,1047,31,80,94
583.opus,583.opus,Я650ТВШ0ЫЛ,906,31,72,47
584.opus,584.opus,ЬГАШ8#Р,873,33,25,80
585.opus,585.opus,ННММ5П#,1491,31,48,32
586.opus,586.opus,8ГП4 КО,1788,31,81,61
587.opus,587.opus,Ъ09 ХРТ,786,30,67,87
588.opus,588.opus,К60ПС7ЗТО,1660,33,62,40
589.opus,589.opus,8Т62РНКП,1843,32,37,30
590.opus,590.opus,ЕА9УСЮ8ЪЬ,1559,32,47,35
591.opus,591.opus,ЦЗГТС4ЬЙ,688,34,73,58
592.opus,592.opus,ГК6ИЧ0А,1648,33,38,37
593.opus,593.opus,ХУЫЙЮНВ,1602,31,53,74
594.opus,594.opus,9Т1ШХШЧО,1339,30,21,62
595.opus,595.opus,Ъ91ТИЩ8ШМ,801,33,36,80
596.opus,596.opus,ПЫН ТЛИЫ6,897,32,85,51
597.opus,597.opus,ВЮ8БИЩ97ЯВ,858,30,83,59
598.opus,598.opus,ЧДЪ808СЯЮ,916,30,24,43
599.opus,599.opus,Г МЮСЫДЖБ,967,34,32,60
600.opus,600.opus,ИД4КЕЧ2Ф,1291,32,45,90
601.opus,601.opus,Ш2Э9СУ5,955,31,39,84
602.opus,602.opus,У#Д Р7Т,543,30,53,92
603.opus,603.opus,Г7НЯПБ Т,1694,31,72,90
604.opus,604.opus,Г65ЫУЧУ,981,32,20,118
605.opus,605.opus,ПХНЪО6В0,1024,32,11,74
606.opus,606.opus,И7 ЮЖЕП ЖЛ,799,32,55,39
607.opus,607.opus,ЧВ0ЮДГГ,648,33,76,38
608.opus,608.opus,8ЧК3ПАР,529,30,93,39
609.opus,609.opus,0ЛЮ44КО,1278,31,30,114
610.opus,610.opus,Р7Р 7Ы ЩН3,1928,30,91,39
611.opus,611.opus,6ЫЮ4ИЙЖ7ЪГ,1197,31,67,112
612.opus,612.opus,ЪМ5Ю7ХЛ,1736,32,48,108
613.opus,613.opus,И7ЫАФФЙ,1510,32,16,101
614.opus,614.opus,23Н#9ОИС,1636,34,52,80
615.opus,615.opus,ЭЙЬЙЛЖ56,1706,30,62,69
616.opus,616.opus,ЧЦЗАЗРЬРЭ,1008,34,15,35
617.opus,617.opus,ЦЧ15ЪЕМФД8,909,32,86,53
618.opus,618.opus,ЪШРЭЦНФС,1313,33,88,31
619.opus,619.opus,ЕФЙРЖШЮЕП,1119,31,78,108
620.opus,620.opus,НА8БЫШЕЪ,1073,31,67,48
621.opus,621.opus,СЦ2ЬАЮ Я5Ч,596,32,92,85
622.opus,622.opus,1КЮШЦ4П5,1089,32,23,93
623.opus,623.opus,ХИЮ29ВЖВ,556,34,88,119
624.opus,624.opus,БЖ НЛХО,1501,30,30,102
625.opus,625.opus,ЛЗ1ХШЗВМЖ,1943,30,85,55
626.opus,626.opus,ЙЬ8ЗУГЙКТ,1323,30,42,63
627.opus,627.opus,ИЗЛЩГТО,2010,31,59,35
628.opus,628.opus,И3ЮРЗКАК,1194,30,25,40
629.opus,629.opus,3ИТ47ЯА3Н,1053,34,94,39
630.opus,630.opus,ЪОВБХОМШР,1816,30,56,55
631.opus,631.opus,4БГТИ 9ЖЛС,544,34,80,83
632.opus,632.opus,БФЬИ5Э2,2017,33,72,42
633.opus,633.opus,Я7ЖУЯЯЙХЙ,1082,34,63,98
634.opus,634.opus,СЧЩОО1ЖРТ,1234,34,96,38
635.opus,635.opus,Н1ЗСЧЖ1,519,32,98,112
636.opus,636.opus,5Ж8М 2ЪЕ8В,1624,30,23,38
637.opus,637.opus,ЧК27В#Т#,1816,33,10,69
638.opus,638.opus,ЪЪЭЕЖПЗ В5,1397,34,69,61
639.opus,639.opus,Я3ГШБШПШ,1485,32,44,41
640.opus,640.opus,ЗЕЗ14ГЫВИ,1883,30,53,40
641.opus,641.opus,2ЧОРНЩ КФ,689,32,35,94
642.opus,642.opus,К ТК4ЧЧЭ0,895,31,26,33
643.opus,643.opus,ШЫ4#ЛТ2В,731,30,73,96
644.opus,644.opus,Ф5ШЩЛЙ9Ъ,886,32,62,113
645.opus,645.opus,М0ЬУ0ЩЛЕ,2029,32,46,87
646.opus,646.opus,С9#ТШБЮ5ОБ,854,33,38,70
647.opus,647.opus,ФЭГСИ9ЧЫ,1303,30,58,115
648.opus,648.opus,И083Я6Ь,947,34,46,65
649.opus,649.opus,5Ы7ЧЙЬМ,1005,30,39,97
650.opus,650.opus,Н8Г1ГНЕИ,1896,30,21,118
651.opus,651.opus,ДЩРТЧ3Ш М,1440,32,45,94
652.opus,652.opus,ЗСЦПЯЖ2ЧЛ,1675,30,59,114
653.opus,653.opus,7УУПБПЧЦ58,1268,31,40,56
654.opus,654.opus,Ц3АЛ5ИРШЩ,723,34,32,112
655.opus,655.opus,8ЛГ ЯН5Х,1420,30,96,99
656.opus,656.opus,9ЗВЫ493,841,30,42,88
657.opus,657.opus,БВРЧ19ШО#Ю,1151,33,43,77
658.opus,658.opus,6АВКЙЖАЗМ,708,30,29,58
659.opus,659.opus,Т 4Б#О2,1645,31,66,65
660.opus,660.opus,ЩЪМШЮЙ9БП,1677,31,86,64
661.opus,661.opus,82ЦХЛУЧВС,1992,33,17,47
662.opus,662.opus,ПЙЛД8Ц1,1144,34,98,89
663.opus,663.opus,Х3Т96ЭЯЫ,1705,33,25,51
664.opus,664.opus,5ТДФ0З3ЬЬ0,786,32,77,64
665.opus,665.opus,НЩЖ9НИ79Ю,1808,32,66,72
666.opus,666.opus,ЭЩЭ#ОБИМ,1274,30,24,61
667.opus,667.opus,Ь2ЧМ8ЛЧЫ,826,34,80,67
668.opus,668.opus,ЕС8ЙНХГ,1437,30,40,64
669.opus,669.opus,ВФ0Ц0Е9,1051,32,57,64
670.opus,670.opus,НДЫ#АСВ,904,34,21,95
671.opus,671.opus,ШАУЮМХЬЧ,827,34,40,119
672.opus,672.opus,32Т8МХБ О,541,30,30,106
673.opus,673.opus,ЛН5ЧБЩУЕ,964,30,43,96
674.opus,674.opus,МЭТЗЮЯДА,855,34,34,40
675.opus,675.opus,ДХЕЩЩУЙР9Ц,1079,33,83,111
676.opus,676.opus,ПДЩП 663Л,1929,33,95,32
677.opus,677.opus,3М6ОСЙБЮР2,552,34,71,64
678.opus,678.opus,ЯИЮБПФЫНЬ,673,34,98,104
679.opus,679.opus,ЯКЯ0БТС6Н,1642,32,35,48
680.opus,680.opus,9ЖУ0ЗЖ ВЕ,821,33,20,34
681.opus,681.opus,35Г0РХ Ь,908,31,36,67
682.opus,682.opus,ВЯЯШЬ34ЪЫ#,1070,33,79,89
683.opus,683.opus,1ДОЙ0П#ЫЙЛ,1749,31,96,59
684.opus,684.opus,В3БЪНГЗ,948,30,72,109
685.opus,685.opus,ХШ89Н#Д22,1759,32,40,43
686.opus,686.opus,ХГ0Т 7М,854,30,84,50
687.opus,687.opus,ЕРКТМ9Ь7ЫТ,1085,32,58,105
688.opus,688.opus,9ГФЩЙ8ХД4,1415,32,94,55
689.opus,689.opus,ЯСУЦ2УОЩ,806,34,60,88
690.opus,690.opus,ЕРЮС0ЯЫ,1739,32,83,93
691.opus,691.opus,ЦЕ ИР ЦК,990,34,42,87
692.opus,692.opus,ДЦБ5БЖЗ,1654,32,48,85
693.opus,693.opus,ШЮ5ЕИЦЖЩ8,814,31,30,94
694.opus,694.opus,ЫТЮЦЧЭ Б2Ц,1702,31,78,51
695.opus,695.opus,ПШОЛН БЙФУ,1976,34,24,105
696.opus,696.opus,О#ТХБЗ1ЯО#,934,31,22,100
697.opus,697.opus,3ЛРД6БМФС,1749,34,25,91
698.opus,698.opus,0СЪШ4ЗШСЦЛ,1372,32,54,67
699.opus,699.opus,СИШ#Ь ЙЗПШ,1978,30,84,106
700.opus,700.opus,Ы3Ц54ГТ1О,1168,34,29,114
701.opus,701.opus,ЯН5У3109И,1479,33,30,33
702.opus,702.opus,7ЖЙСКЛЯДЯ,1530,31,37,90
703.opus,703.opus,Я8КГЧЗРЪ8У,2027,30,13,77
704.opus,704.opus,С68##НОЩ,1301,32,83,62
705.opus,705.opus,8Г4РЮВ7ХШ,1258,30,45,61
706.opus,706.opus,7ЦЙОЕЦХЖО,1600,32,13,83
707.opus,707.opus,И7К46Ц8Ы,1669,32,72,118
708.opus,708.opus,6НТЬ4ЖСФ,1388,33,49,31
709.opus,709.opus,Ц ЬЛЬЪ4Е,704,34,73,111
710.opus,710.opus,Щ77 НЧХ2,1840,32,74,105
711.opus,711.opus,ЗЖЗБЬЦЬ,521,32,11,109
712.opus,712.opus,4А7ЫАШСБ5,1521,34,58,82
713.opus,713.opus,Э7Ы4ЬФЗ,874,30,95,38
714.opus,714.opus,04ЧПГУЬЭ,870,31,57,90
715.opus,715.opus,ЫЯЫ#УЬБ537,1150,32,43,73
716.opus,716.opus,ЖЛТ6Ж8ГКЫ,623,30,82,113
717.opus,717.opus,ЪФ0Ц2ЯЫ,990,32,93,112
718.opus,718.opus,Т#СУ ЦЕ1Т,1040,31,11,101
719.opus,719.opus,КУУС3БСЛ,850,34,68,110
720.opus,720.opus,СЯП#М8Ч0Ш,1918,33,67,31
721.opus,721.opus,1 0 ГИХЫ4В,531,30,32,42
722.opus,722.opus,2Ш4У48Ю04,1033,31,69,65
723.opus,723.opus,ЫЪЛОЭ8Л,585,33,96,90
724.opus,724.opus,ЧС9БИ97,1797,30,20,56
725.opus,725.opus,ДСВГР08,1840,33,55,41
726.opus,726.opus,ВЕЕЙЛЪОЮ,1668,34,25,41
727.opus,727.opus,57ЮЮР1Е9С6,1712,31,66,96
728.opus,728.opus,5ЭОТ ХНЕ,1129,30,22,111
729.opus,729.opus,ЙШСШ44Л,846,34,16,65
730.opus,730.opus,ЭТУЭ0Е2Е,607,30,88,66
731.opus,731.opus,ЦФЭЧБТЫ2ЗЯ,1991,34,31,32
732.opus,732.opus,ЩЗФК 14Г4,544,33,73,34
733.opus,733.opus,ОЗЮ8ЫБМ9Т5,1796,33,78,32
734.opus,734.opus,Ч7ИХКБЬК9Р,1030,30,74,71
735.opus,735.opus,ЙЙХ9ТЛИЫ,1852,33,80,108
736.opus,736.opus,1Ы9ЦВТЗН,1860,30,68,86
737.opus,737.opus,ТЬЙ #ЖИЧ9,1707,33,96,44
738.opus,738.opus,НС4Ж1ТВЦ,1048,33,40,114
739.opus,739.opus,СЪ ЛИЮ5Р9Р,550,33,38,37
740.opus,740.opus,ХЙБЮЬРТ0,1813,33,97,34
741.opus,741.opus,ЦЫЛ6НА4В,1967,32,73,106
742.opus,742.opus,7У  ЦЕЫ,1281,34,23,85
743.opus,743.opus,6ЯБЖ7ЛЙ83Й,623,33,60,61
744.opus,744.opus,ХДПГЩЖДЕВЯ,1195,33,44,111
745.opus,745.opus,ЫДЩМЭЯЧ8,1250,31,98,41
746.opus,746.opus,Л5П9МБТ 3,795,33,33,65
747.opus,747.opus,ФЧЯЯА6 Э,1295,34,64,60
748.opus,748.opus,СКЩВТНЗНЯ,1053,33,69,102
749.opus,749.opus,РН5Ъ7ДШ1РП,1392,33,56,38
750.opus,750.opus,ДЦ9ЮР6РЙ3З,976,30,74,89
751.opus,751.opus,4Л ЗБАЯЛ,785,30,69,65
752.opus,752.opus,И Е2ЙПРВЦ,663,34,22,34
753.opus,753.opus,УИЦЖЙЖЗВУЪ,1397,30,84,43
754.opus,754.opus,ЕД2#ЩЫД,767,30,81,79
755.opus,755.opus,Я#О ЭД2ХЕЮ,1879,31,67,115
756.opus,756.opus,М6Ы4АСПЬЪ,1140,33,66,84
757.opus,757.opus,Л9ФЙ4УЫХ5,1613,34,32,32
758.opus,758.opus,6ЧЭЬ2И# 8,785,31,30,53
759.opus,759.opus,С Ы4ФК72,825,34,49,60
760.opus,760.opus,И8ЖБЦ7ЬХЩ9,698,33,99,69
761.opus,761.opus,2ИУ866Д6З,1378,33,99,63
762.opus,762.opus,4РЫЫ50ТГВ3,683,34,23,65
763.opus,763.opus,НЦЪСЕЧ#,1384,31,31,70
764.opus,764.opus,9 7ЧИОХ,1528,34,19,39
765.opus,765.opus,И#ЩСАПДК,1315,33,80,99
766.opus,766.opus,ТЬТНКНРЩНД,1324,32,44,76
767.opus,767.opus,0Б# 0ЕФЖ,1502,30,74,81
768.opus,768.opus,5ИЙЖГВЮ,1343,33,16,50
769.opus,769.opus,2КЪЦКЬТ,1045,32,18,114
770.opus,770.opus,П8ПСЮ5Н,1164,32,98,109
771.opus,771.opus,Й9ЩТЧЩКЯ,1513,34,80,105
772.opus,772.opus,ЬТЦФМВ5ЯЭЪ,1482,31,37,119
773.opus,773.opus,Э05#ЕО4,982,31,10,84
774.opus,774.opus,#ИКРЗ 3У5,1261,30,93,110
775.opus,775.opus,8 З 498,576,30,99,118
776.opus,776.opus,Й ПФР86ШЛЫ,957,30,29,86
777.opus,777.opus,ИЛГЪШАЕ3КГ,1419,30,63,112
778.opus,778.opus,#ЩЬЩЭЦХ6П,1890,33,13,68
779.opus,779.opus,ЗЦШ4Б7Х,1605,31,27,119
780.opus,780.opus,ЮАГОС9ХМ5,1579,34,56,42
781.opus,781.opus,КСИП8 Ю,1526,34,88,82
782.opus,782.opus,#Ш3Ш6КЖ7ЧЮ,768,30,63,61
783.opus,783.opus,У8ЬЯКЭГ,627,34,53,62
784.opus,784.opus,Г3ВАПБЕЙЩ,2017,32,74,112
785.opus,785.opus,ЩД8ИБ1ЙШ,962,33,12,119
786.opus,786.opus,ЬТ0НЬ23М5Г,703,34,58,65
787.opus,787.opus,3ШН##УЕ7,921,32,28,45
788.opus,788.opus,Э9ПЯЗК0ЛМ7,1575,33,61,52
789.opus,789.opus,З51 1БЫХР0,597,33,23,36
790.opus,790.opus,6ЙЙГЪЙ Ъ9Ъ,1606,34,54,47
791.opus,791.opus,КЫК4СДЗ0,1023,30,28,97
792.opus,792.opus,13П4ЙЙЙМ,1052,32,21,61
793.opus,793.opus,К Х5Ц9ЧД2,877,34,75,73
794.opus,794.opus,31ОЪ8ЧЛФЬО,1907,31,92,69
795.opus,795.opus,ИДСХУЯ4Р,1073,34,94,39
796.opus,796.opus,ЛЕКЭЧЗИФ1,677,34,59,36
797.opus,797.opus,НУРЗЛТРМБ,858,33,22,36
798.opus,798.opus,УЯ П5ЧХ9ВК,659,34,51,104
799.opus,799.opus,Ф98СФЙЗ3,2005,33,32,36
800.opus,800.opus,Н9ГШ6ШЛ0,1374,33,63,99
801.opus,801.opus,5ЛРГЯЪЛГ,1700,34,38,33
802.opus,802.opus,КОЮ#Ю61,1452,30,72,48
803.opus,803.opus,ЭЛЗМВЖФА,783,33,20,91
804.opus,804.opus,4Е31 ПЦ,916,34,95,59
805.opus,805.opus,2ЪБИЦ 184,987,33,54,117
806.opus,806.opus,04ГЮЩЯХИЮ,844,34,83,49
807.opus,807.opus,ХОХЫЗЭП,1700,32,95,95
808.opus,808.opus,9Х8КБЯ2ЭДН,918,34,19,104
809.opus,809.opus,22657ЫА,1398,34,47,102
810.opus,810.opus,ДЦРВТУКСУ,524,32,56,65
811.opus,811.opus,ЪЛЪ8ЪНЭЯ,1154,32,38,32
812.opus,812.opus,ИЖ97ЪТЮЮЛ,1907,32,35,64
813.opus,813.opus,Ц5ОРБА#ЧВ,1600,33,11,89
814.opus,814.opus,ХККЫШТЮЧ6,1865,31,75,119
815.opus,815.opus,5О2527ЦУЗЯ,1610,34,43,113
816.opus,816.opus,УИКВ44КХН0,1951,34,74,84
817.opus,817.opus,83#ТХФЗОЛ1,530,34,99,115
818.opus,818.opus,ЖШЧ7ЖГУМ,764,33,13,97
819.opus,819.opus,292ЛШЭРЖС,826,32,58,42
820.opus,820.opus,ПФ3К5БКЩ,1732,34,61,44
821.opus,821.opus,ЖЛН1ЙЭТЦ,1926,31,55,54
822.opus,822.opus,ЩВАРЯЪ1Ю,1097,30,32,117
823.opus,823.opus,2ХФ4ШБПС,860,33,34,40
824.opus,824.opus,ЫЧ5ЪЯЭХ,1045,32,29,110
825.opus,825.opus,247Г6ДЙ2М,1171,33,62,64
826.opus,826.opus,ГР4ОИДЭП,1010,30,86,43
827.opus,827.opus,81НИЬЬУ,623,32,67,57
828.opus,828.opus,1ДР1П2ЛЗ,668,34,93,98
829.opus,829.opus,0ЭЪЦУПФПЫ,629,34,23,103
830.opus,830.opus,ОМ ЮЙ0Ю3#,793,33,30,107
831.opus,831.opus,ЪДЦЬЛ1Ч,916,34,76,58
832.opus,832.opus,К#ДИ704,1470,30,45,56
833.opus,833.opus,Ь 721ТЭ3,1521,32,59,32
834.opus,834.opus,9Щ2РБШМ5,1177,33,16,40
835.opus,835.opus,ЭЕ#0Ю78Б,1703,30,67,51
836.opus,836.opus,ГДУИГЦУ,1298,30,20,67
837.opus,837.opus,Я#МИ5ЧЦШ,1773,32,65,49
838.opus,838.opus,Х ОМ# Д,2025,33,94,107
839.opus,839.opus,ВЗС 86ЪФ,1920,30,20,33
840.opus,840.opus,Ф1Н5Р1 8НХ,1631,32,11,32
841.opus,841.opus,ХМРЫЪВН,1252,33,50,106
842.opus,842.opus,4ЕЖ Ъ1ОЛ0,1623,30,87,75
843.opus,843.opus,НШ6349Ъ9А7,1064,32,21,48
844.opus,844.opus,3ХЬ55ЮВТ,2026,31,22,68
845.opus,845.opus,80Ж6МЛЛ6ЩИ,1137,34,82,89
846.opus,846.opus,6К69211,1083,31,47,96
847.opus,847.opus,ЯХ ЦЫЕ5,1755,30,90,55
